user_id,card_number,expiry_date,cvv,same_billing_shipping,ip_risk_score,label,browser_Chrome,browser_Edge,browser_Firefox,browser_Safari,device_type_Desktop,device_type_Mobile,device_type_Tablet,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night
U1777,2265570393427180,01/32,925,1,0.24,0,0,0,1,0,0,1,0,1,0,0,0
U1778,349050926000113,03/26,561,0,0.85,1,0,1,0,0,0,1,0,0,1,0,0
U1779,6011973844981219,03/29,088,1,0.89,1,0,1,0,0,0,1,0,0,0,0,1
U1780,4846990867233100,10/29,481,1,0.72,1,0,0,1,0,1,0,0,0,0,0,1
U1781,38365561922181,08/34,206,0,0.77,1,1,0,0,0,1,0,0,0,0,0,1
U1782,4864176130230,05/32,169,1,0.7,1,0,0,1,0,0,0,1,1,0,0,0
U1783,4835991676409,06/29,391,0,0.78,1,0,0,1,0,0,1,0,0,1,0,0
U1784,3525282671269375,03/35,999,0,0.21,0,0,1,0,0,0,0,1,0,1,0,0
U1785,342529644484367,07/34,811,1,0.88,1,1,0,0,0,0,1,0,0,1,0,0
U1786,2263306409805875,06/33,555,0,0.84,1,0,0,1,0,1,0,0,0,0,0,1
U1787,3562787902591201,10/29,372,1,0.12,0,1,0,0,0,0,1,0,0,0,1,0
U1788,2326603235841800,04/28,559,1,0.05,0,0,0,0,1,0,0,1,0,0,1,0
U1789,3573793957955199,10/27,741,0,0.9,1,0,1,0,0,0,1,0,0,1,0,0
U1790,5373670386256760,01/27,258,1,0.87,1,0,0,1,0,0,1,0,1,0,0,0
U1791,4330080563082924827,12/33,321,1,0.87,1,0,0,0,1,0,0,1,0,1,0,0
U1792,675988312731,07/32,4852,1,0.23,0,0,0,0,1,1,0,0,0,1,0,0
U1793,4720197084287411,09/32,279,1,0.91,1,0,0,1,0,0,1,0,0,0,1,0
U1794,3536512955510053,09/26,819,1,0.84,1,0,0,0,1,0,1,0,1,0,0,0
U1795,4226230036072235024,04/34,034,0,0.99,1,0,0,0,1,1,0,0,0,1,0,0
U1796,4437539169280916,05/32,631,1,0.94,1,0,0,1,0,1,0,0,0,0,1,0
U1797,6596874033045449,05/26,616,0,0.23,0,0,0,0,1,1,0,0,0,0,0,1
U1798,6597008445801516,08/33,429,0,0.14,0,0,0,0,1,1,0,0,1,0,0,0
U1799,6011809241150505,03/32,961,0,0.78,1,1,0,0,0,0,1,0,1,0,0,0
U1800,3515255232280588,08/34,774,1,0.87,1,0,0,1,0,1,0,0,1,0,0,0
U1801,4404762539500,02/27,152,0,0.21,0,0,1,0,0,0,0,1,0,0,0,1
U1802,378627788826034,09/26,489,0,0.77,1,0,1,0,0,0,1,0,0,0,1,0
U1803,560458809715,07/34,142,0,0.24,0,0,1,0,0,1,0,0,1,0,0,0
U1804,4554592055967572,09/33,911,0,0.75,1,1,0,0,0,0,0,1,1,0,0,0
U1805,4798304576274512,10/26,089,0,0.06,0,0,0,0,1,1,0,0,0,0,0,1
U1806,370152213368963,05/26,834,1,0.02,0,1,0,0,0,0,1,0,0,0,0,1
U1807,36128989930745,12/31,139,1,0.29,0,0,1,0,0,0,0,1,0,0,1,0
U1808,3599271560338780,02/34,528,1,0.96,1,1,0,0,0,0,1,0,0,1,0,0
U1809,378184397630902,05/25,379,0,0.76,1,0,1,0,0,1,0,0,0,1,0,0
U1810,4457444107692626547,04/29,759,1,0.14,0,0,0,1,0,0,0,1,1,0,0,0
U1811,2290435983985907,02/33,965,1,0.11,0,0,0,1,0,0,1,0,0,0,0,1
U1812,180078375681671,04/34,340,0,0.14,0,0,0,0,1,1,0,0,1,0,0,0
U1813,30307177613505,05/25,883,1,0.84,1,0,0,0,1,1,0,0,0,0,1,0
U1814,6011233854033694,01/31,850,0,0.89,1,0,0,0,1,1,0,0,0,0,1,0
U1815,3531265327355146,12/32,490,0,0.14,0,0,0,0,1,0,1,0,1,0,0,0
U1816,4234771469500,04/35,555,0,0.81,1,0,1,0,0,0,1,0,0,0,0,1
U1817,370200617413644,10/29,9476,0,0.05,0,0,1,0,0,0,1,0,0,0,1,0
U1818,2222893912706500,09/32,612,1,0.91,1,0,1,0,0,0,1,0,0,0,1,0
U1819,4830564468530459,08/31,5950,1,0.02,0,0,0,0,1,0,1,0,0,0,0,1
U1820,4356077789433273,04/32,990,0,0.17,0,0,0,1,0,1,0,0,0,0,1,0
U1821,4008236962690222092,11/32,5061,1,0.88,1,0,0,0,1,1,0,0,1,0,0,0
U1822,30067015120036,03/35,449,0,0.26,0,0,1,0,0,1,0,0,1,0,0,0
U1823,675969721629,07/26,333,0,0.15,0,0,0,0,1,0,1,0,0,1,0,0
U1824,3592969210530717,01/28,600,0,0.73,1,0,1,0,0,0,0,1,0,0,0,1
U1825,213128377427051,03/30,857,1,0.98,1,1,0,0,0,0,0,1,0,0,1,0
U1826,3528206322801267,02/35,044,0,0.71,1,1,0,0,0,0,1,0,0,0,1,0
U1827,6558952476096065,10/29,245,0,0.28,0,0,0,1,0,1,0,0,0,0,0,1
U1828,4737874778840702,12/29,577,1,0.74,1,0,1,0,0,1,0,0,0,0,1,0
U1829,30061298897287,07/30,680,1,0.83,1,0,0,1,0,1,0,0,0,1,0,0
U1830,3582616417005371,07/26,860,0,0.83,1,0,1,0,0,1,0,0,1,0,0,0
U1831,376880316647958,05/26,798,0,0.06,0,0,1,0,0,1,0,0,0,0,1,0
U1832,4242853541609,09/26,919,1,0.87,1,1,0,0,0,0,1,0,0,1,0,0
U1833,180080870170861,07/33,520,1,0.06,0,0,1,0,0,0,0,1,0,0,0,1
U1834,38107404336892,08/31,796,1,0.81,1,0,1,0,0,1,0,0,0,0,0,1
U1835,30246105110905,03/26,701,1,0.19,0,1,0,0,0,0,0,1,1,0,0,0
U1836,30502050254977,01/28,392,0,0.23,0,0,0,1,0,1,0,0,1,0,0,0
U1837,502002975998,05/33,753,1,0.77,1,0,0,1,0,1,0,0,0,1,0,0
U1838,3559744252694205,01/30,641,1,0.98,1,0,0,1,0,0,1,0,0,0,1,0
U1839,347405133793763,01/32,997,0,0.26,0,0,1,0,0,0,1,0,1,0,0,0
U1840,6011608557174905,06/31,496,0,0.96,1,0,0,1,0,0,1,0,1,0,0,0
U1841,213144990803586,02/32,405,0,0.87,1,0,0,1,0,0,0,1,1,0,0,0
U1842,30445099986326,09/29,3527,0,0.8,1,0,0,1,0,1,0,0,0,0,1,0
U1843,3511108518466898,09/34,593,0,0.04,0,0,0,1,0,0,0,1,1,0,0,0
U1844,4359618307348001,12/27,642,0,0.85,1,1,0,0,0,0,1,0,1,0,0,0
U1845,372055482987819,09/27,474,1,0.88,1,1,0,0,0,0,0,1,0,0,0,1
U1846,3574604293717848,05/33,146,0,0.78,1,1,0,0,0,1,0,0,1,0,0,0
U1847,2427580452926761,11/33,979,1,0.15,0,0,0,1,0,0,1,0,0,0,0,1
U1848,180075445847415,04/29,019,1,0.93,1,0,1,0,0,1,0,0,1,0,0,0
U1849,4605962751934631,01/34,012,0,0.23,0,0,1,0,0,0,0,1,0,0,0,1
U1850,4479365611568622307,03/33,659,0,0.87,1,1,0,0,0,0,1,0,0,0,0,1
U1851,4531602274330372718,06/34,244,0,0.83,1,0,0,0,1,0,0,1,0,1,0,0
U1852,30563112138079,07/34,878,0,0.13,0,0,0,1,0,0,1,0,0,1,0,0
U1853,630461545984,12/30,663,1,0.13,0,1,0,0,0,1,0,0,0,1,0,0
U1854,375418028825215,03/28,886,0,0.18,0,0,1,0,0,0,1,0,1,0,0,0
U1855,6011594699842882,12/27,847,0,0.96,1,0,1,0,0,1,0,0,1,0,0,0
U1856,582031329888,02/33,232,0,0.04,0,0,1,0,0,0,1,0,1,0,0,0
U1857,566686427782,12/31,685,1,0.8,1,0,1,0,0,0,1,0,0,1,0,0
U1858,4287603208778347,09/32,062,1,0.14,0,1,0,0,0,0,0,1,1,0,0,0
U1859,4345573562327702,04/26,535,0,0.08,0,0,1,0,0,0,1,0,0,0,1,0
U1860,180097302732282,02/31,042,0,0.13,0,0,0,1,0,0,1,0,0,0,1,0
U1861,4255546893977041164,05/33,815,0,0.86,1,0,0,1,0,0,1,0,1,0,0,0
U1862,3546738656904489,10/29,673,0,0.1,0,0,0,0,1,0,0,1,0,0,0,1
U1863,4291248955875,09/32,062,1,0.02,0,0,1,0,0,0,0,1,0,1,0,0
U1864,4599426407604,09/34,530,1,0.22,0,0,1,0,0,1,0,0,0,0,1,0
U1865,5503398013871628,07/34,356,0,0.71,1,0,1,0,0,0,0,1,0,0,0,1
U1866,213158108015339,01/33,356,1,0.29,0,1,0,0,0,0,1,0,1,0,0,0
U1867,30027728715654,08/32,957,1,0.78,1,0,0,0,1,0,1,0,1,0,0,0
U1868,3557595995505534,11/31,917,0,0.08,0,0,0,0,1,0,1,0,1,0,0,0
U1869,2268541839525256,09/27,788,1,0.82,1,1,0,0,0,1,0,0,0,1,0,0
U1870,4651192145744529,04/26,027,1,0.06,0,0,0,0,1,0,0,1,1,0,0,0
U1871,4947308824035328,11/26,440,1,0.01,0,0,0,1,0,1,0,0,0,0,1,0
U1872,3593634094121806,06/31,257,1,0.24,0,0,1,0,0,1,0,0,0,0,1,0
U1873,3599004794123250,06/30,018,1,0.96,1,1,0,0,0,1,0,0,0,0,0,1
U1874,3513434857133990,08/32,276,1,0.96,1,0,0,0,1,0,1,0,0,0,1,0
U1875,180012734211201,02/28,138,0,0.29,0,0,0,0,1,0,0,1,0,1,0,0
U1876,2240149480298901,10/34,819,0,0.97,1,0,0,1,0,0,0,1,0,0,1,0
U1877,6545231919908210,12/28,568,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1
U1878,3517236670417104,01/29,891,0,0.18,0,0,0,1,0,0,1,0,0,0,1,0
U1879,3587405013320342,10/29,560,0,0.04,0,0,0,1,0,0,1,0,0,1,0,0
U1880,30148765077525,05/31,723,1,0.14,0,0,0,0,1,1,0,0,0,0,0,1
U1881,2293160378110575,10/25,996,0,0.99,1,0,0,0,1,0,0,1,0,1,0,0
U1882,4667005994696,01/32,932,1,0.02,0,1,0,0,0,0,1,0,0,0,1,0
U1883,4700715800976,06/26,086,0,0.83,1,0,0,1,0,0,1,0,0,0,1,0
U1884,4234306587446,07/34,883,1,0.04,0,0,1,0,0,1,0,0,1,0,0,0
U1885,3537590972285825,08/31,545,0,0.03,0,1,0,0,0,1,0,0,0,0,0,1
U1886,343919603482362,09/33,838,1,0.71,1,0,1,0,0,1,0,0,0,0,1,0
U1887,3536932380043647,10/32,8466,1,0.0,0,0,0,1,0,0,0,1,1,0,0,0
U1888,4741637120631755297,10/32,601,0,0.1,0,1,0,0,0,0,0,1,0,0,0,1
U1889,4840811441572814366,06/26,686,0,0.15,0,0,1,0,0,1,0,0,0,0,1,0
U1890,5446036118926059,02/31,4654,1,0.95,1,0,0,0,1,1,0,0,0,0,0,1
U1891,4836843771403446,08/30,595,1,0.74,1,0,0,1,0,0,0,1,0,0,1,0
U1892,4600301196227233,03/34,974,1,0.29,0,0,0,1,0,0,1,0,0,0,1,0
U1893,4173683850957099,08/28,099,0,0.05,0,1,0,0,0,0,1,0,0,1,0,0
U1894,2350811364034845,11/34,377,0,0.73,1,0,1,0,0,0,1,0,0,0,1,0
U1895,501862795959,05/27,295,0,0.11,0,1,0,0,0,0,0,1,0,1,0,0
U1896,4966954217562752802,07/25,617,1,0.93,1,1,0,0,0,1,0,0,0,1,0,0
U1897,4479459235166,12/28,326,1,0.86,1,1,0,0,0,0,0,1,1,0,0,0
U1898,4100170781294576130,12/25,948,1,0.9,1,0,0,0,1,0,1,0,0,0,1,0
U1899,4423552833728756798,09/34,302,0,0.25,0,0,0,1,0,1,0,0,0,0,1,0
U1900,6564771158821877,12/25,894,0,0.24,0,0,0,1,0,1,0,0,0,0,0,1
U1901,5179116114644618,01/27,830,1,0.92,1,1,0,0,0,0,0,1,0,1,0,0
U1902,3554247388523772,04/30,770,1,0.92,1,0,0,0,1,0,1,0,1,0,0,0
U1903,675988125323,12/30,218,1,0.17,0,1,0,0,0,0,1,0,0,0,0,1
U1904,676122679902,04/32,660,0,0.83,1,0,0,0,1,1,0,0,0,1,0,0
U1905,4538395716468217,04/25,370,0,0.93,1,0,0,0,1,0,0,1,0,1,0,0
U1906,3570378088669324,12/25,098,1,0.24,0,0,0,1,0,0,1,0,1,0,0,0
U1907,4849267487623,04/32,0744,0,0.82,1,0,1,0,0,0,0,1,0,0,0,1
U1908,375726765419822,11/33,794,0,0.27,0,0,0,0,1,1,0,0,0,1,0,0
U1909,38950034522021,09/32,693,0,0.13,0,0,0,0,1,0,0,1,1,0,0,0
U1910,562645257337,06/25,074,0,0.96,1,0,0,0,1,1,0,0,0,1,0,0
U1911,060463516850,10/27,247,0,0.04,0,0,0,0,1,0,1,0,0,0,1,0
U1912,6551258379900537,02/32,693,0,0.12,0,0,1,0,0,0,0,1,0,0,1,0
U1913,4763342285623,02/34,723,0,0.1,0,0,0,1,0,0,0,1,1,0,0,0
U1914,30225931033705,06/25,942,0,0.72,1,0,0,1,0,0,1,0,0,0,0,1
U1915,4403704333318832,05/34,561,1,0.92,1,0,0,0,1,0,1,0,0,0,0,1
U1916,4780473719851765,01/35,680,0,0.22,0,1,0,0,0,1,0,0,1,0,0,0
U1917,4455442157837929,09/32,053,1,0.9,1,0,0,0,1,0,1,0,0,0,1,0
U1918,3573968859342882,12/28,903,1,0.05,0,0,0,1,0,1,0,0,0,1,0,0
U1919,3599783315032195,12/33,9655,1,0.15,0,1,0,0,0,0,0,1,0,0,0,1
U1920,5125066686067349,09/33,714,1,0.8,1,0,0,1,0,1,0,0,0,1,0,0
U1921,3532895910385248,10/27,622,0,0.24,0,0,1,0,0,0,1,0,0,0,1,0
U1922,2275963743963996,09/29,594,1,0.03,0,0,0,1,0,1,0,0,1,0,0,0
U1923,568955465659,09/28,708,1,0.78,1,0,0,0,1,1,0,0,0,1,0,0
U1924,30300210273668,01/29,256,1,0.28,0,0,0,1,0,0,0,1,1,0,0,0
U1925,4322348749391666,05/25,910,0,0.2,0,0,1,0,0,1,0,0,0,1,0,0
U1926,3548866073264472,10/34,378,0,0.01,0,1,0,0,0,0,0,1,0,1,0,0
U1927,374176090937166,04/30,581,0,0.85,1,1,0,0,0,0,1,0,0,1,0,0
U1928,575734669444,09/33,387,1,0.28,0,0,0,0,1,0,0,1,0,0,0,1
U1929,213152890566518,09/34,784,0,0.95,1,0,0,1,0,1,0,0,1,0,0,0
U1930,3571988837434504,02/32,593,1,0.27,0,0,0,0,1,0,1,0,1,0,0,0
U1931,213162502308993,12/31,692,0,0.3,0,1,0,0,0,0,1,0,1,0,0,0
U1932,4435486952121560386,12/32,088,0,0.22,0,0,0,1,0,1,0,0,0,0,1,0
U1933,565469466041,04/35,376,1,0.84,1,1,0,0,0,0,0,1,0,0,1,0
U1934,4476911612215039650,04/31,681,0,0.83,1,0,0,1,0,1,0,0,1,0,0,0
U1935,4041589333528664,04/25,385,0,0.07,0,0,0,0,1,1,0,0,0,1,0,0
U1936,340295738010128,04/30,7181,1,0.84,1,0,0,0,1,1,0,0,0,0,0,1
U1937,346194999136504,05/31,1919,1,0.04,0,1,0,0,0,0,0,1,0,1,0,0
U1938,4871867170805,08/30,293,0,0.13,0,0,0,0,1,0,0,1,0,1,0,0
U1939,3585071961293329,07/26,495,0,0.01,0,0,0,1,0,0,0,1,0,0,0,1
U1940,4094003717758851,11/31,748,0,0.19,0,0,0,0,1,0,0,1,0,1,0,0
U1941,630461126207,03/29,695,1,0.25,0,0,0,1,0,0,0,1,0,0,0,1
U1942,2357121186018114,07/27,399,1,0.94,1,0,0,0,1,0,0,1,0,0,1,0
U1943,4025598792060,11/27,145,1,0.09,0,0,1,0,0,1,0,0,0,0,1,0
U1944,3588910961968041,05/31,521,1,0.29,0,0,0,1,0,1,0,0,0,0,0,1
U1945,5503608164180441,03/32,819,0,0.75,1,0,0,1,0,0,0,1,1,0,0,0
U1946,30140834695445,12/34,0609,1,0.91,1,0,1,0,0,0,1,0,0,0,0,1
U1947,4806274566983986,03/31,074,1,0.21,0,1,0,0,0,0,1,0,0,0,1,0
U1948,4142904957762531,05/34,766,0,0.27,0,0,0,0,1,1,0,0,0,0,1,0
U1949,3595301647286175,04/30,685,1,0.9,1,0,0,0,1,0,1,0,0,0,0,1
U1950,3526297611662868,09/32,349,1,0.12,0,1,0,0,0,0,1,0,0,0,0,1
U1951,213146896701657,09/31,774,0,0.8,1,1,0,0,0,0,1,0,0,0,0,1
U1952,503815723120,10/30,423,1,0.77,1,0,1,0,0,0,0,1,0,1,0,0
U1953,345600858949614,12/32,150,0,0.28,0,0,0,1,0,1,0,0,1,0,0,0
U1954,340535313184560,08/25,9934,0,0.24,0,1,0,0,0,0,0,1,0,0,1,0
U1955,4322109129443141,07/26,087,1,0.23,0,1,0,0,0,0,0,1,1,0,0,0
U1956,213143779824029,12/26,682,0,0.11,0,0,1,0,0,1,0,0,0,0,0,1
U1957,4379981810090,10/31,426,0,0.79,1,0,1,0,0,0,1,0,0,0,1,0
U1958,378963558774520,05/32,488,1,0.76,1,0,1,0,0,1,0,0,1,0,0,0
U1959,213137254422531,11/30,178,0,0.23,0,1,0,0,0,0,0,1,0,0,0,1
U1960,4805034553882877,01/28,476,1,0.01,0,0,0,1,0,0,1,0,1,0,0,0
U1961,36660828874585,11/32,207,0,0.19,0,0,1,0,0,1,0,0,0,0,1,0
U1962,341368593152621,12/26,074,0,0.94,1,0,0,0,1,0,0,1,0,0,0,1
U1963,3544301061445291,10/31,574,0,0.25,0,0,0,1,0,1,0,0,1,0,0,0
U1964,4319971153334972967,04/33,100,0,0.85,1,0,0,0,1,1,0,0,1,0,0,0
U1965,3543449975858611,04/34,817,0,0.73,1,0,0,0,1,1,0,0,0,0,1,0
U1966,180002159927944,12/28,638,1,0.13,0,1,0,0,0,0,1,0,0,0,1,0
U1967,4490331222395483,12/25,047,1,0.76,1,0,0,1,0,0,0,1,0,0,0,1
U1968,4483687477749,05/25,036,1,0.79,1,1,0,0,0,1,0,0,0,0,0,1
U1969,6556007622821288,06/27,938,1,0.85,1,0,1,0,0,0,1,0,1,0,0,0
U1970,6011784726439337,06/25,596,1,0.22,0,0,0,1,0,0,0,1,1,0,0,0
U1971,3506660485312346,10/29,584,1,0.07,0,1,0,0,0,0,1,0,0,1,0,0
U1972,3518465124210638,04/33,170,1,0.11,0,1,0,0,0,0,0,1,0,0,1,0
U1973,4648116595585942198,06/29,931,1,0.04,0,1,0,0,0,1,0,0,0,1,0,0
U1974,4365972767688,09/33,759,0,0.96,1,0,0,0,1,0,0,1,0,1,0,0
U1975,4861341749191,03/31,808,0,0.74,1,0,0,0,1,0,0,1,0,1,0,0
U1976,4267233990761501,11/25,113,0,0.23,0,0,0,1,0,0,1,0,0,0,1,0
U1977,3554804423647923,07/26,990,1,0.25,0,1,0,0,0,0,1,0,0,0,0,1
U1978,5186164790499155,06/33,806,0,0.08,0,0,1,0,0,0,0,1,0,0,0,1
U1979,36736720961025,08/28,264,1,0.09,0,0,1,0,0,0,1,0,0,0,0,1
U1980,4058699724591,04/33,557,1,0.85,1,1,0,0,0,1,0,0,0,0,0,1
U1981,3527701154917737,05/28,609,0,0.81,1,1,0,0,0,1,0,0,1,0,0,0
U1982,6568888610859737,03/31,679,0,0.76,1,1,0,0,0,1,0,0,0,0,0,1
U1983,4364470263276765964,10/29,587,1,0.75,1,0,0,0,1,1,0,0,0,0,0,1
U1984,4694947155347458,11/25,240,1,0.0,0,1,0,0,0,0,1,0,0,0,1,0
U1985,347729084896535,09/29,0375,1,0.86,1,0,0,1,0,0,0,1,0,1,0,0
U1986,4780538338569329137,03/32,648,0,0.09,0,0,1,0,0,0,0,1,0,0,1,0
U1987,060440737306,12/29,506,1,0.14,0,0,1,0,0,0,1,0,0,1,0,0
U1988,4405102658389,12/32,963,0,0.86,1,0,0,0,1,1,0,0,0,0,1,0
U1989,4674646603322,07/33,997,1,0.05,0,0,0,0,1,1,0,0,1,0,0,0
U1990,4592094101027607816,11/30,648,1,0.91,1,0,1,0,0,0,0,1,1,0,0,0
U1991,4797383306144357543,05/33,935,1,0.8,1,1,0,0,0,0,0,1,0,0,0,1
U1992,639052602708,02/32,756,0,0.02,0,0,1,0,0,0,1,0,1,0,0,0
U1993,30071812923618,01/29,123,0,0.78,1,0,0,0,1,0,0,1,0,0,1,0
U1994,38459984133763,10/33,058,1,0.89,1,0,0,0,1,0,1,0,0,1,0,0
U1995,675991065102,07/32,070,0,0.88,1,1,0,0,0,0,0,1,0,1,0,0
U1996,30384784830343,02/34,7365,1,0.75,1,1,0,0,0,1,0,0,0,0,0,1
U1997,4044927280903174,09/34,364,1,0.17,0,0,0,1,0,0,0,1,0,0,0,1
U1998,4678598444080,11/34,959,0,0.75,1,0,1,0,0,1,0,0,1,0,0,0
U1999,4320756052690,03/26,523,0,0.04,0,0,0,0,1,1,0,0,0,0,1,0
U2000,4299966330923560,04/31,030,0,0.97,1,1,0,0,0,1,0,0,0,0,0,1
